0.18879  	-0.1023  	-0.0643  	0.71848  	0.80308  	-0.1087  	0.14345  	-0.1503  	0.19493  	-0.0348  	0.01333  	1.08275  	0.02446  	-0.2433  	-0.8992  	0.36943  	-0.1017  	0.31092  	-0.0793  	0.48965  	-0.3372  	-0.4229  	-0.6202  	0.65531  	-0.2751  	0.08792  	-0.2582  	-0.2433  	-0.6631  	-0.3554  	0.21415  	0.37870  	0.00194  	-0.1284  	0.31084  	0.27437  	-0.1834  	-0.0383  	-0.5935  	-0.1112  	0.51148  	0.03130  	-0.0388  	0.36173  	0.07804  	-0.0911  	0.02289  	0.01453  	0.01428  	-0.1130  	-0.0631  	-0.0331  	-0.0589  	-0.0429  	-0.0046  	0.00961  	0.04127  	0.01184  	-0.0153  	-0.0427  	-0.0220  	0.03691  	0.09815  	-0.0194  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
0.09593  	-0.1031  	-0.0289  	0.43480  	0.56639  	-0.1598  	0.08914  	-0.2263  	0.14577  	-0.0081  	0.29002  	1.02323  	-0.0647  	-0.4596  	-1.2732  	0.31338  	-0.0907  	0.34413  	-0.0555  	0.52077  	-0.3978  	-0.4649  	-0.5389  	0.63230  	-0.2859  	0.09616  	-0.2888  	-0.1924  	-0.6649  	-0.4115  	0.21796  	0.33135  	-0.0454  	-0.1167  	0.23940  	0.35851  	-0.1955  	-0.0424  	-0.5639  	-0.1423  	0.58658  	-0.0121  	-0.0331  	0.34759  	0.09057  	-0.1028  	0.01955  	0.01966  	0.00931  	-0.0857  	-0.0389  	-0.0265  	-0.0536  	-0.0465  	-0.0054  	-0.0019  	0.03258  	0.02008  	-0.0189  	-0.0478  	-0.0263  	0.02197  	0.11624  	-0.0144  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.2482  	-0.1942  	-0.1884  	0.33958  	0.54354  	-0.3775  	0.11394  	-0.2458  	0.09282  	0.07698  	0.38937  	0.99762  	-0.0713  	-0.3702  	-1.1893  	0.22145  	-0.0749  	0.37220  	-0.0459  	0.50254  	-0.3084  	-0.4972  	-0.5624  	0.67572  	-0.2353  	0.07536  	-0.2380  	-0.2837  	-0.6850  	-0.3927  	0.22232  	0.34408  	-0.0169  	-0.1390  	0.27080  	0.35334  	-0.2025  	-0.0508  	-0.6133  	-0.1691  	0.53161  	0.01105  	-0.0482  	0.34001  	0.10586  	-0.0973  	0.02022  	-0.0065  	-0.0022  	-0.0954  	-0.0389  	-0.0312  	-0.0570  	-0.0419  	0.00166  	0.00189  	0.03437  	0.01360  	-0.0175  	-0.0387  	-0.0192  	0.03029  	0.10013  	-0.0126  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.2454  	-0.1395  	-0.1987  	0.32799  	0.55694  	-0.3493  	0.06470  	-0.2337  	0.12037  	0.08486  	0.28936  	1.03801  	-0.0635  	-0.3384  	-1.1213  	0.15761  	-0.0682  	0.37161  	-0.0772  	0.47943  	-0.3460  	-0.4795  	-0.4373  	0.59374  	-0.3011  	0.11343  	-0.2934  	-0.2468  	-0.6626  	-0.3891  	0.23889  	0.33028  	-0.0162  	-0.1325  	0.22450  	0.32699  	-0.2459  	-0.0578  	-0.5834  	-0.1646  	0.55719  	-0.0028  	-0.0391  	0.35690  	0.09728  	-0.0965  	0.02853  	-0.0023  	-0.0063  	-0.0937  	-0.0454  	-0.0286  	-0.0499  	-0.0372  	-0.0066  	-0.0036  	0.03001  	0.00901  	-0.0138  	-0.0375  	-0.0144  	0.03784  	0.10258  	-0.0139  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
0.17736  	-0.0536  	-0.0131  	0.65679  	0.73370  	-0.0911  	0.02582  	-0.1963  	0.11921  	0.05060  	0.11802  	1.12995  	-0.0476  	-0.3693  	-1.1125  	0.41948  	-0.0724  	0.35593  	-0.0474  	0.53048  	-0.4135  	-0.4558  	-0.5228  	0.59376  	-0.2146  	0.07761  	-0.2616  	-0.1900  	-0.6420  	-0.3552  	0.18387  	0.36760  	-0.0089  	-0.1246  	0.23180  	0.37580  	-0.2339  	-0.0397  	-0.5653  	-0.1248  	0.52939  	-0.0113  	-0.0082  	0.36482  	0.08670  	-0.0918  	0.02324  	0.01911  	0.01119  	-0.1094  	-0.0434  	-0.0293  	-0.0558  	-0.0419  	-0.0020  	-0.0001  	0.02746  	0.01286  	-0.0123  	-0.0370  	-0.0334  	0.02434  	0.10452  	-0.0173  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
0.17111  	-0.0552  	0.03378  	0.68549  	0.75574  	-0.1311  	0.09205  	-0.2073  	0.14527  	0.12228  	0.18123  	1.14615  	-0.0563  	-0.3464  	-1.1287  	0.41919  	-0.0886  	0.38416  	-0.0552  	0.54809  	-0.4074  	-0.4446  	-0.5743  	0.61791  	-0.1795  	0.06136  	-0.2409  	-0.1524  	-0.6169  	-0.3547  	0.17515  	0.37868  	-0.0326  	-0.1284  	0.24731  	0.40799  	-0.2302  	-0.0413  	-0.5719  	-0.1353  	0.51926  	-0.0098  	-0.0266  	0.36964  	0.09292  	-0.0971  	0.02142  	0.02772  	0.02133  	-0.1090  	-0.0350  	-0.0281  	-0.0453  	-0.0402  	0.00358  	0.00179  	0.03134  	0.01349  	-0.0152  	-0.0352  	-0.0235  	0.01555  	0.11354  	-0.0167  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
0.07597  	-0.0930  	-0.0097  	0.61469  	0.66410  	-0.0985  	0.04136  	-0.2706  	0.07902  	0.01073  	0.20488  	0.99620  	-0.1462  	-0.4322  	-1.1295  	0.38760  	-0.0396  	0.31641  	-0.0470  	0.47513  	-0.2807  	-0.4560  	-0.5230  	0.69041  	-0.1870  	0.04955  	-0.1499  	-0.2783  	-0.7048  	-0.3384  	0.16452  	0.41068  	-0.0586  	-0.1479  	0.30849  	0.42011  	-0.1250  	-0.0230  	-0.6245  	-0.1622  	0.49023  	-0.0075  	-0.0359  	0.36870  	0.09355  	-0.0915  	0.01890  	-0.0014  	0.00495  	-0.1003  	-0.0301  	-0.0275  	-0.0449  	-0.0391  	0.00307  	0.00796  	0.03851  	0.01896  	-0.0168  	-0.0344  	-0.0251  	0.01083  	0.12095  	-0.0190  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
0.12270  	-0.0781  	-0.0107  	0.43741  	0.55555  	-0.1048  	0.08597  	-0.2016  	0.12404  	0.01204  	0.23956  	0.97505  	-0.0803  	-0.4492  	-1.3132  	0.43860  	-0.0718  	0.37660  	-0.0420  	0.47801  	-0.3425  	-0.4544  	-0.5042  	0.60435  	-0.2420  	0.07999  	-0.2315  	-0.2247  	-0.7133  	-0.3878  	0.19133  	0.38279  	-0.0403  	-0.1442  	0.26626  	0.40040  	-0.1503  	-0.0278  	-0.5924  	-0.1648  	0.53327  	0.00990  	-0.0360  	0.36555  	0.10535  	-0.0936  	0.02391  	0.01031  	0.02028  	-0.1014  	-0.0403  	-0.0257  	-0.0454  	-0.0384  	0.00331  	7.26920  	0.02588  	0.01286  	-0.0166  	-0.0409  	-0.0293  	0.03015  	0.10971  	-0.0187  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.1139  	-0.1111  	-0.0890  	0.31481  	0.52351  	-0.3185  	0.07174  	-0.2249  	0.13013  	0.11817  	0.28083  	1.00795  	-0.0936  	-0.4047  	-1.3277  	0.32421  	-0.0754  	0.37137  	-0.0588  	0.55144  	-0.3530  	-0.4647  	-0.4894  	0.59515  	-0.2870  	0.11447  	-0.2988  	-0.2071  	-0.6868  	-0.4170  	0.21651  	0.34891  	-0.0277  	-0.1355  	0.20432  	0.37546  	-0.1948  	-0.0540  	-0.5861  	-0.1589  	0.55064  	0.00104  	-0.0429  	0.35295  	0.09644  	-0.0989  	0.02581  	0.01509  	0.01114  	-0.1015  	-0.0459  	-0.0302  	-0.0535  	-0.0351  	-0.0054  	-0.0097  	0.02893  	0.01273  	-0.0191  	-0.0434  	-0.0267  	0.03459  	0.11700  	-0.0124  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.3670  	-0.2069  	-0.2044  	0.15856  	0.48109  	-0.4733  	0.03248  	-0.2527  	0.10036  	0.12125  	0.38617  	1.03266  	-0.0781  	-0.3554  	-1.1815  	0.11991  	-0.0452  	0.33668  	-0.0734  	0.49014  	-0.2727  	-0.5253  	-0.4616  	0.67637  	-0.3238  	0.11291  	-0.2499  	-0.2744  	-0.7286  	-0.4185  	0.26000  	0.33511  	-0.0097  	-0.1333  	0.23093  	0.29381  	-0.2035  	-0.0555  	-0.6139  	-0.2022  	0.51845  	0.00889  	-0.0480  	0.33857  	0.10780  	-0.0961  	0.02386  	0.00019  	-0.0206  	-0.0819  	-0.0603  	-0.0253  	-0.0497  	-0.0331  	-0.0070  	-0.0083  	0.02812  	0.00559  	-0.0187  	-0.0393  	-0.0158  	0.03538  	0.11054  	-0.0164  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.0741  	-0.1110  	-0.1514  	0.43998  	0.60912  	-0.2480  	0.05685  	-0.1745  	0.13842  	-0.0063  	0.26065  	1.10881  	-4.5069  	-0.1979  	-0.9617  	0.13953  	-0.0600  	0.35315  	-0.0939  	0.50938  	-0.3235  	-0.4583  	-0.4060  	0.64177  	-0.3274  	0.11075  	-0.3360  	-0.2226  	-0.6666  	-0.3837  	0.22966  	0.31482  	0.01264  	-0.1349  	0.21629  	0.28989  	-0.2431  	-0.0522  	-0.5850  	-0.1465  	0.54665  	-0.0160  	-0.0297  	0.34958  	0.09201  	-0.0934  	0.03209  	0.00737  	-0.0033  	-0.0994  	-0.0487  	-0.0286  	-0.0581  	-0.0396  	-0.0135  	-0.0113  	0.03497  	0.01100  	-0.0174  	-0.0392  	-0.0184  	0.02913  	0.10223  	-0.0222  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.0024  	-0.0581  	-0.0343  	0.47709  	0.65188  	-0.1122  	0.07276  	-0.1471  	0.16133  	0.04916  	0.05332  	1.11282  	0.01494  	-0.2069  	-1.0273  	0.20382  	-0.0609  	0.37402  	-0.0703  	0.51449  	-0.3897  	-0.4300  	-0.4416  	0.54656  	-0.2988  	0.11245  	-0.4003  	-0.1311  	-0.5837  	-0.3819  	0.27035  	0.30305  	0.01760  	-0.1233  	0.12113  	0.28794  	-0.3064  	-0.0766  	-0.5462  	-0.1352  	0.61449  	-0.0307  	0.00745  	0.38857  	0.06815  	-0.0954  	0.03745  	0.03451  	0.00623  	-0.1091  	-0.0471  	-0.0338  	-0.0603  	-0.0417  	-0.0121  	-0.0032  	0.03782  	0.01259  	-0.0170  	-0.0466  	-0.0131  	0.02916  	0.10335  	-0.0148  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.0224  	-0.1068  	-0.0946  	0.51981  	0.62709  	-0.1698  	0.06951  	-0.2294  	0.14238  	0.00259  	0.14273  	1.09297  	-0.0497  	-0.4018  	-1.0769  	0.21460  	-0.0234  	0.38915  	-0.0476  	0.53876  	-0.3850  	-0.4387  	-0.4917  	0.55948  	-0.2432  	0.09622  	-0.3335  	-0.1255  	-0.5741  	-0.3500  	0.22908  	0.34216  	-0.0028  	-0.1228  	0.14162  	0.32757  	-0.2630  	-0.0564  	-0.5276  	-0.1461  	0.57952  	-0.0012  	-0.0210  	0.36324  	0.08837  	-0.0962  	0.02878  	0.02170  	0.01078  	-0.0993  	-0.0472  	-0.0263  	-0.0525  	-0.0317  	-0.0023  	-0.0031  	0.03757  	0.00922  	-0.0134  	-0.0427  	-0.0224  	0.02504  	0.10805  	-0.0091  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
0.08397  	-0.0896  	-0.1151  	0.84928  	0.84763  	-0.1189  	0.07219  	-0.1805  	0.10674  	-0.0189  	0.06069  	1.16306  	-0.0048  	-0.2304  	-0.8652  	0.25476  	-0.0661  	0.34855  	-0.0892  	0.59458  	-0.3662  	-0.4034  	-0.6249  	0.60179  	-0.1869  	0.06821  	-0.2612  	-0.0959  	-0.5709  	-0.3007  	0.17310  	0.35643  	0.00376  	-0.1136  	0.27539  	0.32247  	-0.2833  	-0.0664  	-0.5642  	-0.1447  	0.47781  	0.00468  	-0.0562  	0.35643  	0.10042  	-0.0954  	0.02634  	0.02053  	0.00838  	-0.1070  	-0.0416  	-0.0308  	-0.0519  	-0.0394  	-0.0041  	-0.0053  	0.04357  	0.01379  	-0.0169  	-0.0398  	-0.0277  	0.01802  	0.11518  	-0.0134  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
0.06821  	-0.1099  	-0.1864  	0.85843  	0.88181  	-0.1686  	0.10969  	-0.1817  	0.12804  	0.02535  	0.05713  	1.23540  	0.04371  	-0.1271  	-0.8395  	0.23403  	-0.0866  	0.35609  	-0.1430  	0.59795  	-0.4030  	-0.4178  	-0.6401  	0.54370  	-0.2492  	0.09409  	-0.3561  	-0.0623  	-0.5518  	-0.3051  	0.19412  	0.31275  	0.02229  	-0.1100  	0.29223  	0.31312  	-0.3410  	-0.0719  	-0.5377  	-0.1590  	0.50788  	0.00839  	-0.0410  	0.34988  	0.09261  	-0.0932  	0.03058  	0.01573  	0.00169  	-0.0914  	-0.0441  	-0.0357  	-0.0517  	-0.0455  	-0.0011  	-0.0097  	0.04755  	0.01817  	-0.0237  	-0.0463  	-0.0250  	0.02804  	0.12235  	-0.0074  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.1488  	-0.1189  	-0.2231  	0.60115  	0.74019  	-0.3112  	0.05843  	-0.1973  	0.12352  	0.09418  	0.15731  	1.17177  	0.00069  	-0.2483  	-1.0083  	0.17171  	-0.0855  	0.37020  	-0.0882  	0.56864  	-0.3995  	-0.4603  	-0.5734  	0.56320  	-0.2563  	0.09237  	-0.3180  	-0.1243  	-0.5788  	-0.3521  	0.22408  	0.30505  	0.01716  	-0.1094  	0.24897  	0.32243  	-0.3113  	-0.0812  	-0.5508  	-0.1346  	0.51034  	-0.0003  	-0.0526  	0.34408  	0.09836  	-0.0931  	0.02330  	0.01319  	-0.0020  	-0.0986  	-0.0453  	-0.0268  	-0.0568  	-0.0407  	-0.0027  	-0.0053  	0.03542  	0.01441  	-0.0160  	-0.0371  	-0.0214  	0.02257  	0.11325  	-0.0123  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.2047  	-0.1278  	-0.1974  	0.33896  	0.57499  	-0.3042  	0.05691  	-0.2329  	0.11611  	0.09860  	0.22979  	1.06366  	-0.0734  	-0.4079  	-1.1590  	0.13826  	-0.0646  	0.38598  	-0.0828  	0.56961  	-0.3872  	-0.4607  	-0.4900  	0.55853  	-0.2608  	0.11358  	-0.3309  	-0.1622  	-0.5966  	-0.4116  	0.23916  	0.31295  	-0.0108  	-0.1190  	0.16699  	0.33823  	-0.2756  	-0.0639  	-0.5357  	-0.1425  	0.55956  	-0.0225  	-0.0303  	0.36579  	0.09455  	-0.0952  	0.02185  	0.01155  	-0.0061  	-0.0992  	-0.0472  	-0.0251  	-0.0525  	-0.0418  	-0.0023  	-0.0063  	0.03378  	0.01413  	-0.0198  	-0.0359  	-0.0184  	0.02321  	0.10497  	-0.0135  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.1873  	-0.1080  	-0.1301  	0.27019  	0.46661  	-0.2654  	0.03029  	-0.2491  	0.12194  	0.05044  	0.24075  	1.01530  	-0.1119  	-0.4814  	-1.2072  	0.21138  	-0.0291  	0.37198  	-0.0463  	0.48103  	-0.3659  	-0.4656  	-0.3758  	0.54492  	-0.3075  	0.11988  	-0.3125  	-0.2515  	-0.6389  	-0.4167  	0.23229  	0.33869  	-0.0405  	-0.1333  	0.12827  	0.34265  	-0.2114  	-0.0320  	-0.5722  	-0.1652  	0.59785  	-0.0168  	-0.0102  	0.38373  	0.08559  	-0.0958  	0.03042  	0.01469  	-0.0037  	-0.1013  	-0.0582  	-0.0227  	-0.0502  	-0.0344  	0.00279  	-0.0092  	0.03196  	0.01216  	-0.0151  	-0.0380  	-0.0158  	0.03559  	0.10337  	-0.0120  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.1598  	-0.1262  	-0.1313  	0.32491  	0.50955  	-0.2660  	0.03587  	-0.2767  	0.10606  	0.06091  	0.26839  	1.03901  	-0.1110  	-0.5189  	-1.2495  	0.24926  	-0.0512  	0.39079  	-0.0574  	0.50732  	-0.3729  	-0.4948  	-0.4244  	0.52661  	-0.3295  	0.11484  	-0.3650  	-0.1752  	-0.6181  	-0.4075  	0.24553  	0.34663  	-0.0440  	-0.1311  	0.14903  	0.36653  	-0.2416  	-0.0407  	-0.5675  	-0.1752  	0.60500  	-0.0213  	-0.0062  	0.38681  	0.08496  	-0.0978  	0.02997  	0.01330  	0.00102  	-0.1012  	-0.0491  	-0.0230  	-0.0482  	-0.0404  	0.00487  	-0.0096  	0.03703  	0.01734  	-0.0164  	-0.0449  	-0.0189  	0.03696  	0.11202  	-0.0121  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
-0.1182  	-0.1373  	-0.1487  	0.45693  	0.57962  	-0.2531  	0.06256  	-0.3059  	0.09247  	0.04203  	0.22702  	1.04334  	-0.0793  	-0.4676  	-1.1630  	0.24026  	-0.0706  	0.37608  	-0.1109  	0.53704  	-0.4022  	-0.4493  	-0.4798  	0.54323  	-0.2964  	0.10963  	-0.3901  	-0.1004  	-0.5888  	-0.3896  	0.23475  	0.34180  	-0.0452  	-0.1210  	0.17762  	0.37952  	-0.2617  	-0.0517  	-0.5687  	-0.1604  	0.58692  	-0.0214  	-0.0182  	0.37261  	0.08272  	-0.0964  	0.02314  	0.00979  	0.00204  	-0.0941  	-0.0418  	-0.0258  	-0.0478  	-0.0437  	0.00197  	-0.0062  	0.04087  	0.01910  	-0.0132  	-0.0486  	-0.0240  	0.03401  	0.11839  	-0.0156  	0.15713  	-0.0713  	0.14386  	0.00223  	0.03884  	0.52401  	
